,t,x,y,z,vx,vy,QE,v_mag
1251,12.509999999999778,6569.656759062478,3780.683684017889,0,458.25757090341136,97.29765996767901,213.10365590148749,468.47287640319286
1252,12.519999999999778,6574.238508100393,3781.65522868304,0,458.17490379148813,97.15446651513976,212.83636972947158,468.3622880080983
1253,12.529999999999777,6578.819430859864,3782.625341527523,0,458.09227594709785,97.01128444825531,212.5689638573781,468.2517726530166
1254,12.539999999999777,6583.399527733153,3783.5940226649914,0,458.0096873288943,96.86811374683889,212.3014382828207,468.14133031380817
1255,12.549999999999777,6587.978799112109,3784.5612722088986,0,457.92713789558275,96.72495439072118,212.0337930034495,468.030960966395
1256,12.559999999999777,6592.557245388169,3785.527090272496,0,457.8446276059199,96.58180635975026,211.76602801695114,467.92066458676067
1257,12.569999999999776,6597.134866952356,3786.491476968834,0,457.7621564187138,96.43866963379158,211.49814332104904,467.8104411509501
1258,12.579999999999776,6601.711664195284,3787.454432410761,0,457.67972429282355,96.2955441927279,211.23013891350325,467.7002906350696
1259,12.589999999999776,6606.2876375071555,3788.4159567109255,0,457.5973311871595,96.15243001645932,210.96201479211086,467.5902130152865
1260,12.599999999999776,6610.862787277762,3789.3760499817745,0,457.51497706068307,96.00932708490316,210.69377095470574,467.48020826782954
1261,12.609999999999776,6615.437113896486,3790.3347123355543,0,457.4326618724066,95.866235377994,210.4254073991589,467.3702763689882
1262,12.619999999999775,6620.0106177523,3791.291943884311,0,457.3503855813933,95.72315487568359,210.1569241233785,467.2604172951131
1263,12.629999999999775,6624.583299233768,3792.2477447398905,0,457.26814814675726,95.58008555794085,209.88832112530991,467.1506310226157
1264,12.639999999999775,6629.155158729045,3793.202115013938,0,457.1859495276632,95.4370274047518,209.61959840293605,467.04091752796813
1265,12.649999999999775,6633.726196625878,3794.1550548178993,0,457.1037896833265,95.29398039611958,209.35075595427696,466.9312767877033
1266,12.659999999999775,6638.296413311608,3795.10656426302,0,457.0216685730132,95.15094451206436,209.08179377739052,466.82170877841475
1267,12.669999999999774,6642.865809173169,3796.0566434603465,0,456.93958615603964,95.00791973262332,208.81271187037197,466.71221347675635
1268,12.679999999999774,6647.434384597086,3797.005292520725,0,456.8575423917727,94.86490603785066,208.54351023135456,466.6027908594425
1269,12.689999999999774,6652.002139969482,3797.952511554803,0,456.77553723962956,94.72190340781748,208.27418885850918,466.493440903248
1270,12.699999999999774,6656.569075676073,3798.898300673029,0,456.6935706590775,94.57891182261183,208.0047477500448,466.3841635850077
1271,12.709999999999773,6661.13519210217,3799.8426599856525,0,456.61164260963415,94.43593126233861,207.7351869042083,466.2749588816167
1272,12.719999999999773,6665.700489632678,3800.7855896027236,0,456.529753050867,94.2929617071196,207.46550631928477,466.1658267700303
1273,12.729999999999773,6670.264968652102,3801.7270896340947,0,456.4479019423936,94.15000313709335,207.1957059935975,466.0567672272635
1274,12.739999999999773,6674.8286295445405,3802.6671601894186,0,456.36608924388156,94.00705553241521,206.92578592550808,465.94778023039134
1275,12.749999999999773,6679.391472693691,3803.605801378151,0,456.28431491504807,93.86411887325725,206.6557461134165,465.8388657565486
1276,12.759999999999772,6683.953498482848,3804.543013309549,0,456.20257891566024,93.72119313980829,206.38558655576142,465.7300237829299
1277,12.769999999999772,6688.514707294903,3805.478796092672,0,456.1208812055348,93.57827831227377,206.11530725101989,465.62125428678934
1278,12.779999999999772,6693.075099512348,3806.413149836381,0,456.03922174453794,93.43537437087579,205.8449081977079,465.5125572454406
1279,12.789999999999772,6697.6346755172735,3807.3460746493392,0,455.9576004925855,93.29248129585307,205.5743893943801,465.4039326362566
1280,12.799999999999772,6702.19343569137,3808.277570640014,0,455.8760174096428,93.14959906746087,205.30375083963003,465.2953804366702
1281,12.809999999999771,6706.751380415927,3809.207637916674,0,455.79447245572436,93.006727665971,205.0329925320904,465.18690062417295
1282,12.819999999999771,6711.308510071836,3810.1362765873905,0,455.71296559089393,92.86386707167176,204.76211447043283,465.07849317631576
1283,12.829999999999771,6715.864825039589,3811.0634867600393,0,455.6314967752646,92.72101726486795,204.49111665336827,464.97015807070875
1284,12.83999999999977,6720.420325699279,3811.989268542298,0,455.5500659689985,92.57817822588076,204.21999907964698,464.86189528502103
1285,12.84999999999977,6724.975012430602,3812.9136220416485,0,455.46867313230683,92.43534993504781,203.94876174805847,464.7537047969805
1286,12.85999999999977,6729.528885612856,3813.8365473653757,0,455.3873182254496,92.29253237272306,203.67740465743194,464.64558658437403
1287,12.86999999999977,6734.081945624944,3814.7580446205684,0,455.3060012087358,92.14972551927681,203.405927806636,464.5375406250472
1288,12.87999999999977,6738.634192845369,3815.6781139141194,0,455.2247220425232,92.00692935509569,203.13433119457906,464.42956689690425
1289,12.88999999999977,6743.185627652241,3816.5967553527253,0,455.14348068721824,91.86414386058254,202.86261482020927,464.32166537790806
1290,12.89999999999977,6747.736250423274,3817.513969042887,0,455.0622771032761,91.72136901615647,202.59077868251472,464.2138360460799
1291,12.90999999999977,6752.286061535786,3818.4297550909096,0,454.98111125120033,91.57860480225277,202.31882278052345,464.10607887949965
1292,12.919999999999769,6756.835061366702,3819.344113602903,0,454.89998309154316,91.4358511993229,202.04674711330352,463.99839385630526
1293,12.929999999999769,6761.383250292551,3820.2570446847812,0,454.8188925849051,91.29310818783443,201.77455167996325,463.8907809546931
1294,12.939999999999769,6765.93062868947,3821.168548442264,0,454.737839691935,91.15037574827106,201.50223647965117,463.78324015291776
1295,12.949999999999768,6770.477196933203,3822.0786249808757,0,454.6568243733299,91.00765386113252,201.22980151155633,463.6757714292916
1296,12.959999999999768,6775.022955399101,3822.987274405945,0,454.5758465898352,90.8649425069346,200.95724677490807,463.5683747621853
1297,12.969999999999768,6779.567904462124,3823.894496822607,0,454.4949063022441,90.72224166620903,200.68457226897624,463.46105013002733
1298,12.979999999999768,6784.112044496837,3824.800292335802,0,454.4140034713981,90.57955131950357,200.41177799307164,463.3537975113038
1299,12.989999999999768,6788.655375877419,3825.704661050276,0,454.33313805818636,90.43687144738186,200.13886394654557,463.2466168845589
1300,12.999999999999767,6793.197898977654,3826.6076030705804,0,454.25231002354616,90.29420203042348,199.86583012879035,463.13950822839416
1301,13.009999999999767,6797.739614170939,3827.5091185010724,0,454.17151932846235,90.15154304922382,199.5926765392392,463.03247152146895
1302,13.019999999999767,6802.280521830278,3828.4092074459163,0,454.0907659339676,90.00889448439412,199.31940317736633,462.9255067424997
1303,13.029999999999767,6806.82062232829,3829.307870009082,0,454.0100498011422,89.86625631656143,199.0460100426872,462.8186138702608
1304,13.039999999999766,6811.3599160372005,3830.2051062943456,0,453.92937089111393,89.72362852636857,198.77249713475848,462.7117928835835
1305,13.049999999999766,6815.898403328851,3831.1009164052903,0,453.8487291650581,89.58101109447405,198.49886445317821,462.6050437613565
1306,13.059999999999766,6820.436084574692,3831.995300445306,0,453.7681245841974,89.43840400155212,198.22511199758586,462.49836648252557
1307,13.069999999999766,6824.97296014579,3832.888258517589,0,453.68755710980184,89.29580722829265,197.95123976766237,462.39176102609366
1308,13.079999999999766,6829.5090304128225,3833.779790725143,0,453.6070267031887,89.15322075540118,197.67724776313048,462.2852273711206
1309,13.089999999999765,6834.04429574608,3834.6698971707788,0,453.52653332572237,89.01064456359883,197.40313598375454,462.17876549672303
1310,13.099999999999765,6838.578756515468,3835.558577957115,0,453.44607693881443,88.86807863362229,197.12890442934074,462.07237538207465
1311,13.109999999999765,6843.112413090507,3836.4458331865776,0,453.3656575039234,88.72552294622378,196.8545530997373,461.96605700640566
1312,13.119999999999765,6847.645265840333,3837.331662961399,0,453.28527498255477,88.58297748217102,196.58008199483436,461.8598103490031
1313,13.129999999999765,6852.177315133696,3838.2160673836215,0,453.20492933626093,88.44044222224719,196.30549111456426,461.75363538921044
1314,13.139999999999764,6856.708561338962,3839.099046555094,0,453.124620526641,88.29791714725091,196.03078045890152,461.6475321064277
1315,13.149999999999764,6861.239004824115,3839.980600577474,0,453.0443485153409,88.15540223799623,195.75595002786304,461.5415004801113
1316,13.159999999999764,6865.768645956756,3840.860729552227,0,452.9641132640532,88.01289747531251,195.48099982150805,461.43554048977404
1317,13.169999999999764,6870.297485104101,3841.7394335806275,0,452.8839147345169,87.87040284004452,195.20592983993845,461.32965211498475
1318,13.179999999999763,6874.825522632986,3842.616712763758,0,452.80375288851764,87.72791831305226,194.93074008329862,461.22383533536873
1319,13.189999999999763,6879.352758909865,3843.49256720251,0,452.7236276878875,87.58544387521104,194.65543055177562,461.1180901306071
1320,13.199999999999763,6883.87919430081,3844.3669969975845,0,452.6435390945047,87.44297950741142,194.38000124559952,461.0124164804371
1321,13.209999999999763,6888.404829171513,3845.24000224949,0,452.563487070294,87.30052519055916,194.10445216504309,460.90681436465184
1322,13.219999999999763,6892.929663887285,3846.1115830585454,0,452.4834715772262,87.15808090557516,193.82878331042227,460.8012837631003
1323,13.229999999999762,6897.453698813058,3846.9817395248792,0,452.40349257731833,87.01564663339552,193.55299468209597,460.6958246556872
1324,13.239999999999762,6901.976934313384,3847.850471748429,0,452.32355003263336,86.8732223549714,193.2770862804664,460.59043702237295
1325,13.249999999999762,6906.499370752436,3848.7177798289417,0,452.24364390528035,86.73080805126908,193.001058105979,460.4851208431735
1326,13.259999999999762,6911.021008494011,3849.5836638659744,0,452.16377415741414,86.58840370326985,192.7249101591227,460.3798760981603
1327,13.269999999999762,6915.541847901523,3850.448123958894,0,452.0839407512355,86.44600929197003,192.44864244042975,460.2747027674604
1328,13.279999999999761,6920.061889338013,3851.311160206878,0,452.004143648991,86.30362479838092,192.1722549504762,460.1696008312559
1329,13.289999999999761,6924.581133166143,3852.1727727089133,0,451.92438281297274,86.1612502035288,191.8957476898817,460.06457026978444
1330,13.299999999999761,6929.099579748198,3853.032961563798,0,451.8446582055186,86.0188854884548,191.61912065930966,459.95961106333874
1331,13.30999999999976,6933.6172294460885,3853.8917268701402,0,451.76496978901196,85.876530634215,191.3423738594674,459.8547231922666
1332,13.31999999999976,6938.134082621347,3854.749068726359,0,451.6853175258816,85.7341856218803,191.06550729110617,459.74990663697093
1333,13.32999999999976,6942.650139635133,3855.6049872306844,0,451.6057013786018,85.59185043253645,190.7885209550215,459.6451613779096
1334,13.33999999999976,6947.16540084823,3856.4594824811575,0,451.5261213096921,85.44952504728394,190.51141485205275,459.5404873955952
1335,13.34999999999976,6951.679866621047,3857.3125545756297,0,451.4465772817173,85.30720944723808,190.2341889830839,459.4358846705952
1336,13.35999999999976,6956.19353731362,3858.164203611765,0,451.36706925728737,85.16490361352888,189.9568433490431,459.3313531835319
1337,13.36999999999976,6960.706413285611,3859.014429687038,0,451.2875971990574,85.02260752730103,189.67937795090313,459.226892915082
1338,13.37999999999976,6965.218494896309,3859.863232898735,0,451.2081610697276,84.88032116971391,189.4017927896811,459.1225038459769
1339,13.389999999999759,6969.729782504629,3860.7106133439547,0,451.12876083204304,84.7380445219415,189.12408786643897,459.0181859570024
1340,13.399999999999759,6974.240276469117,3861.5565711196064,0,451.04939644879374,84.59577756517243,188.84626318228342,458.91393922899886
1341,13.409999999999759,6978.749977147945,3862.4011063224125,0,450.97006788281453,84.45352028060985,188.5683187383661,458.80976364286073
1342,13.419999999999758,6983.258884898915,3863.2442190489073,0,450.890775096985,84.31127264947148,188.2902545358833,458.7056591795369
1343,13.429999999999758,6987.767000079458,3864.0859093954373,0,450.8115180542294,84.16903465298952,188.0120705760767,458.60162582003016
1344,13.439999999999758,6992.274323046633,3864.9261774581614,0,450.73229671751665,84.02680627241068,187.733766860233,458.4976635453977
1345,13.449999999999758,6996.780854157132,3865.7650233330514,0,450.6531110498601,83.88458748899609,187.4553433896842,458.39377233675043
1346,13.459999999999757,7001.286593767275,3866.6024471158917,0,450.5739610143178,83.74237828402129,187.17680016580746,458.2899521752534
1347,13.469999999999757,7005.791542233015,3867.4384489022796,0,450.4948465739919,83.6001786387762,186.89813719002572,458.1862030421254
1348,13.479999999999757,7010.295699909935,3868.273028787625,0,450.4157676920291,83.4579885345651,186.61935446380713,458.08252491863897
1349,13.489999999999757,7014.799067153252,3869.1061868671522,0,450.33672433162025,83.31580795270659,186.34045198866568,457.9789177861204
1350,13.499999999999757,7019.301644317811,3869.9379232358974,0,450.2577164560004,83.17363687453356,186.06142976616113,457.87538162594944
1351,13.509999999999756,7023.803431758096,3870.7682379887115,0,450.1787440284489,83.03147528139313,185.78228779789882,457.77191641955966
1352,13.519999999999756,7028.304429828218,3871.597131220258,0,450.0998070122888,82.88932315464666,185.5030260855303,457.6685221484378
1353,13.529999999999756,7032.8046388819275,3872.4246030250147,0,450.0209053708875,82.74718047566974,185.22364463075309,457.5651987941241
